idsubproduto,descricaoproduto,flaginativo,idsecao,idgrupo,idsubgrupo,descrsecao,descrgrupo,descrsubgrupo
67012,MT-CHURRASQUEIRA INOX MINI PARRILLA-GUARINO,F,1,1,1,Geral,Geral,Geral
45004,"MT-CILINDRO MESA CLE-390 0,5CV MONO 220V(23234) GASTROMAQ",T,1,1,1,Geral,Geral,Geral
60159,MT-CILINDRO SOVADOR CBI-500/1 N STYLE 220V BRAESI,T,1,1,1,Geral,Geral,Geral
54197,MT-CLIMATIZADOR SX080A 110V. - SIXXIS,T,1,1,1,Geral,Geral,Geral
66972,MT-COLHER CHATA P - JAYME,F,1,1,1,Geral,Geral,Geral
66964,MT-COLHER XGG - JAYME,F,1,1,1,Geral,Geral,Geral
44687,MT-COMPRESSOR 160 HARK 220V. - ELGIN,T,1,1,1,Geral,Geral,Geral
70308,MT-COMPRESSOR 4080 PANAN,T,1,1,1,Geral,Geral,Geral
58596,MT-CONJ. FACAS INOX 3PC PREMIUM - TRAMONTINA,F,1,1,1,Geral,Geral,Geral
55916,MT-CONJUNTO DE FACAS 6 PEÇAS - MUNDIAL,T,1,1,1,Geral,Geral,Geral
47376,MT-CONJUNTO DISPLAY VC-1300 C/BIG C/DOBRADICA-REFRIMATE,T,1,1,1,Geral,Geral,Geral
58950,MT-CONJUNTO PEÇAS BOM BIDONE SUPERIOR - VENANCIO,F,1,1,1,Geral,Geral,Geral
59524,MT-CONJUNTO POLIA 180VAE25 - VENANCIO,T,1,1,1,Geral,Geral,Geral
62801,MT-CONSERVADOR DE FRITURAS 2 LAMPADAS 63X45 220V. METALMAQ,T,1,1,1,Geral,Geral,Geral
46160,MT-CONSERVADOR VERTICAL 572L PORTA DE VIDRO GLMF-570-GELOPAR,T,1,1,1,Geral,Geral,Geral
56115,MT-CONTROLADOR AMASSADEIRA ESPIRAL AE-80 G PANIZ,T,1,1,1,Geral,Geral,Geral
51330,MT-CONTROLADOR CORRENTE ELP - GELOPAR,T,1,1,1,Geral,Geral,Geral
44431,MT-CONTROLADOR INV 200/04 P/ FORNO - TEDESCO,T,1,1,1,Geral,Geral,Geral
53077,MT-CONTROLADOR INV. 123 FORNO COMBINADO FCDB-12 ELETRICO,T,1,1,1,Geral,Geral,Geral
47823,MT-CONTROLE DE TEMP. DIMER EMBAL.TRAD.EPOX REF.5338-BAIAO,F,1,1,1,Geral,Geral,Geral
41198,MT-CONTROLE TEMP. DIMER ADAPT.EMBAL. TRAD. EPOX REF.5338,T,1,1,1,Geral,Geral,Geral
41196,MT-CONTROLE TEMP. DIMER EMBAL. 400/500 STAND DUPLO REF.12915 84229090,F,1,1,1,Geral,Geral,Geral
44771,MT-COPO PARA MILK SHAKE - BERMAR,T,1,1,1,Geral,Geral,Geral
56902,MT-COROA PRMQ-40 REF.P1782 - PROGAS,T,1,1,1,Geral,Geral,Geral
44629,MT-CORREA CORTADOR DE FRIOS TB2 330 - WTS,T,1,1,1,Geral,Geral,Geral
44631,MT-CORREA CORTADOR DE FRIOS TB2 360 - WTS,T,1,1,1,Geral,Geral,Geral
46654,MT-CORREIA DE TRANSMISSÃO 3L 450 GOOYEAR-VENANCIO,F,1,1,1,Geral,Geral,Geral
46246,MT-CORTADOR DE FRIOS CTD 170 SX 110V - ARBEL,T,1,1,1,Geral,Geral,Geral
45034,MT-CORTINA PLÁSTICA NOTURNA P/ GSTO-240 - GELOPAR,T,1,1,1,Geral,Geral,Geral
57896,MT-CRONOMETRO DIGITAL T-TIM-001-INCOTERM,T,1,1,1,Geral,Geral,Geral
41420,MT-CRUZETA 22 - CAF,T,1,1,1,Geral,Geral,Geral
57009,MT-CUBA AÇO INOX 1/3 100MM S/ALÇA - TRAMONTINA,T,1,1,1,Geral,Geral,Geral
57011,MT-CUBA AÇO INOX 1/6 65MM S/ALÇA - TRAMONTINA,T,1,1,1,Geral,Geral,Geral
48556,MT-CUBA RET. AÇO26 MED:90X50X40 - PANAN,T,1,1,1,Geral,Geral,Geral
57904,MT-DATA LOGGER LOG10TEMP INT-30+60 S/UMID+CABOUSB3030.40,T,1,1,1,Geral,Geral,Geral
60712,MT-DISCO DESFIADOR 5MM COMPLETO CJT566 - VISA,T,1,1,1,Geral,Geral,Geral
40079,MT-DISPLAY DE CHÃO C/03 BANDEJAS EM MDF PRETO - RAMUZA,T,1,1,1,Geral,Geral,Geral
55029,MT-DISPOSITIVO P/ MOLDAR PAES MOD 1075 IMECA,F,1,1,1,Geral,Geral,Geral
43282,MT-DIVISORA 370X230MM CESTO 400-SLX – CRISTAL AÇO,T,1,1,1,Geral,Geral,Geral
54645,MT-DOBRADIÇA PLASTICA CINZA C/ MOLA - REFRIMATE,T,1,1,1,Geral,Geral,Geral
56900,"MT-ENGRENAGEM 30 D. MCR-08 - ARBE,",F,1,1,1,Geral,Geral,Geral
53278,MT-ENGRENAGEM FIBRA P/AMACIADOR M-60D.2030020-RIO CLARO,F,1,1,1,Geral,Geral,Geral
43274,MT-ENGRENAGEM Z36 ESQ. ASRBV25 - VENANCIO,T,1,1,1,Geral,Geral,Geral
43276,MT-ENGRENAGEM Z44 DIR. ASRBV25 - VENANCIO,T,1,1,1,Geral,Geral,Geral
47374,MT-ENTRADA DE AR VC1300 AZUL - REFRIMATE,T,1,1,1,Geral,Geral,Geral
49849,MT-ESPALHA CHMA INT. DUPLO 200MM PINTADO - PROGAS,T,1,1,1,Geral,Geral,Geral
66966,MT-ESPATULA G - JAYME,T,1,1,1,Geral,Geral,Geral
66974,MT-ESPATULA G - JAYME,F,1,1,1,Geral,Geral,Geral
66968,MT-ESPUMADEIRA XGG - JAYME,F,1,1,1,Geral,Geral,Geral
58405,MT-ETIQUETA 40X40 (TERMICO) MARKA ETIQUETAS,T,1,1,1,Geral,Geral,Geral
43614,"MT-EVAPORADOR 20T 1/2” 0,40MM E10 AL100/460 P/ AC40T – VENAN",T,1,1,1,Geral,Geral,Geral
63156,MT-EXPOS. VERT. GRVA-2500 (PR) 220V GELOPAR,T,1,1,1,Geral,Geral,Geral
53145,MT-EXPOS.ILHA P/CONG. GESK-190 VIDRO CURVO 220V - GELOPAR,T,1,1,1,Geral,Geral,Geral
45864,MT-EXPOSITOR MDF MED:100X70X80- PANAN,T,1,1,1,Geral,Geral,Geral
45866,MT-EXPOSITOR MDF MED:70X70X80 - PANAN,T,1,1,1,Geral,Geral,Geral
44763,MT-EXPOSITOR P/ LEGUMES COM ABA MED 200X120X90 - PANAN,T,1,1,1,Geral,Geral,Geral
47054,MT-EXPOSITOR VERT GEVP-5P PR 220V. -  GELOPAR,T,1,1,1,Geral,Geral,Geral
57376,MT-FACAO CORNETA 10'' = ETILUX,F,1,1,1,Geral,Geral,Geral
57378,MT-FACAO CORNETA 12'' - ETILUX,F,1,1,1,Geral,Geral,Geral
57380,MTFACAO CORNETA 14'' = ETILYX,F,1,1,1,Geral,Geral,Geral
57382,MT-FACAO CORNETA 16'' - ETILUX,F,1,1,1,Geral,Geral,Geral
57386,MT-FACAO CORNETA 18" MADEIRA - ETILUX,F,1,1,1,Geral,Geral,Geral
41412,MT-FAQUEIRO 24 PÇS GTIN SPOSI - DISOLLE,F,1,1,1,Geral,Geral,Geral
49325,MT-FILETE PARA PODIUM - SA.GONDOLAS,T,1,1,1,Geral,Geral,Geral
43549,MT-FILTRO ACQUA E05 BICA MOVEL BRANCA - ACQUABIOS,T,1,1,1,Geral,Geral,Geral
57486,MT-FLEXIVEL P13 1/8(I) X1/8 (I) X1/8(E)  REF.6915 - MAQENGE,T,1,1,1,Geral,Geral,Geral
57150,MT-FOGAO 2 BOCAS DE MESA LUXO COM KIT REF.FMLKY - LUMAQ,T,1,1,1,Geral,Geral,Geral
45066,MT-FONTE CHAVEADA SAIDA 12V/8A - REFRIMATE,T,1,1,1,Geral,Geral,Geral
45772,MT-FORNO P/FOGAO FFI-300 (12810) GASTROMAQ,T,1,1,1,Geral,Geral,Geral
49661,MT-FREEZER HORIZONTAL RIO H125 G BR/AHT 220V. - AHT,T,1,1,1,Geral,Geral,Geral
42101,MT-FRIGIDEIRA CABO DE FERRO - FUMIL,F,1,1,1,Geral,Geral,Geral
42103,MT-FRIGIDEIRA LISA TAMPA DE VIDRO REF.0879,T,1,1,1,Geral,Geral,Geral
46340,MT-FRITADOR AÇO PINTADO C/TACHO ESMALTADO FA-20-ARMON,T,1,1,1,Geral,Geral,Geral
45030,MT-FRITADOR AGUA E OLEO FAO-45G - TEDESCO,T,1,1,1,Geral,Geral,Geral
62803,MT-FRITADOR OLEO (ZONA FRIA) FZ28 15 LTS  220V. 8.000W CROYD,T,1,1,1,Geral,Geral,Geral
43703,"MT-GABINETE BALCAO TULHA 3,00MTS - PANAN",T,1,1,1,Geral,Geral,Geral
47012,MT-GAXETA MAG. 1460X645MM GRBA450/570 PVA - GELOPAR,F,1,1,1,Geral,Geral,Geral
42285,MT-GAXETA MAGNÉTICA 850X2000 - DANICAZIPCO,T,1,1,1,Geral,Geral,Geral
43096,MT-GAXETA VB-40 / VN-44 / VF-50 / 54 620X1410MM -METALFRIO,T,1,1,1,Geral,Geral,Geral
48042,MT-GN 1/1X65 ME 530X325 MI C/ALÇA MOVEL REF.GI165022-TECNOCU,F,1,1,1,Geral,Geral,Geral
48046,MT-GN 500X400X200 C/TAMPA - GNE00011 - TECNOCUBA,T,1,1,1,Geral,Geral,Geral
48044,MT-GN 500X400X300 C/ ALÇA REF.GNE00008 - TECNOCUBA,T,1,1,1,Geral,Geral,Geral
46888,"MT-GOND PAREDE MASTER CONTIN 2,05X50X40 B+5 -INNAL",T,1,1,1,Geral,Geral,Geral
46886,"MT-GOND PAREDE MASTER INICIAL 2,05X50X40 B+5 -INNAL",T,1,1,1,Geral,Geral,Geral
50760,MT-GRADE COMPLETAS C/ PRESILHAS  P/VCC-600 - REFRIMATE,T,1,1,1,Geral,Geral,Geral
49707,MT-GRADE P/ MIP-2000 POLAR,T,1,1,1,Geral,Geral,Geral
51579,MT-GRADE P/ VCC-505S - REFRIMATE,T,1,1,1,Geral,Geral,Geral
48238,MT-GRAMPEADEIRA MANUAL CKM-600 - MULTICLIP,T,1,1,1,Geral,Geral,Geral
48240,MT-GRAMPOS DE ALUMINIO PCT 500 UNID MODELO:S-632 - MULTICLIP,F,1,1,1,Geral,Geral,Geral
67002,MT-GRELHA DE INOX JG 40X50CM CABOS DE ALUMIN.-GUARINO,T,1,1,1,Geral,Geral,Geral
66992,MT-GRELHA DE INOX JG 50X50CM CABOS DE ALUMIN.-GUARINO,T,1,1,1,Geral,Geral,Geral
67000,MT-GRELHA DE INOX JG 55X40CM CABOS DE ALUMIN.-GUARINO,T,1,1,1,Geral,Geral,Geral
66994,MT-GRELHA DE INOX JG 60X50CM CABOS DE ALUMIN.-GUARINO,F,1,1,1,Geral,Geral,Geral
66980,MT-GRELHA DUPLA CONCOVA 24X35CM-GUARINO,F,1,1,1,Geral,Geral,Geral
66984,MT-GRELHA DUPLA CONCOVA 24X45CM-GUARINO,T,1,1,1,Geral,Geral,Geral
66986,MT-GRELHA DUPLA RETA 24X35CM-GUARINO,F,1,1,1,Geral,Geral,Geral
66988,MT-GRELHA DUPLA RETA 24X47CM-GUARINO,T,1,1,1,Geral,Geral,Geral
66990,MT-GRELHA INOX ARGENTINA ESPECIAL 50X40CM-GUARINO,T,1,1,1,Geral,Geral,Geral
42605,MT-JOGO  ROLO AMACI.  REF. 524409/524417A-ABSL-S - SIEMSEN,F,1,1,1,Geral,Geral,Geral
46758,MT-JOGO BIST/PAN/ESP ALUM. 3PC TURI-TRAMONTINA,F,1,1,1,Geral,Geral,Geral
57021,MT-JOGO DE PERFILS DE BORRACHA P/CHECK OUT LUXO ANTIGO,T,1,1,1,Geral,Geral,Geral
58128,MT-JOGO DE ROLDANA PARA FECHADOR GTEX-2000- GUILLHER,F,1,1,1,Geral,Geral,Geral
48663,MT-JOGO PENTE P/ PREPARADOR DE CARNE ABS - SIEMSEN,T,1,1,1,Geral,Geral,Geral
67014,MT-KIT CAIPÍRINHA10239681 - TRMONTINA,F,1,1,1,Geral,Geral,Geral
52614,MT-KIT CARENAGEM PORTA GRBA-120 -GELOPAR,T,1,1,1,Geral,Geral,Geral
46858,MT-KIT CHEF INOX 6PEÇAS PROFISSIONAL REF.24699816-TRAMONTINA,F,1,1,1,Geral,Geral,Geral
41582,MT-KIT DE FORMAS 3 DE 28 CAVIDADES - GELOPAR,T,1,1,1,Geral,Geral,Geral
60442,MT-KIT ESTROGONOFE KES-ABS-HD 12MM - SIEMSEN,T,1,1,1,Geral,Geral,Geral
47008,MT-KIT FER SYDNEY 41P OURO WESTER RE.KF-041 - ETILUX,F,1,1,1,Geral,Geral,Geral
37492,MT-KIT FORMA DE 22 CAVIDADES - GELOPAR,T,1,1,1,Geral,Geral,Geral
46860,MT-KIT PORTA LATA COM 06 UNIDADES FUTEBOL - ICE PACK,F,1,1,1,Geral,Geral,Geral
41414,MT-KIT TRADICAO GOUMERT GTIN,F,1,1,1,Geral,Geral,Geral
43460,MT-LAMINA DO CORTADOR DE FRIOS AXT-30I - GURAL,T,1,1,1,Geral,Geral,Geral
48831,MT-LAMINA P/ CORTADOR DE FRIOS AXT-30I,F,1,1,1,Geral,Geral,Geral
61284,MT-LAMINA P/SERRA ELETRICA 1.52M STARRETT,F,1,1,1,Geral,Geral,Geral
48056,MT-LAMPADA LED C/TUBO CIRC. PC C/18 LEDS SD-190 - GELOPAR,T,1,1,1,Geral,Geral,Geral
51328,MT-LED C/TUBO C/06 LEDS BRANCO - GELOPAR,T,1,1,1,Geral,Geral,Geral
42095,MT-LEITOR PORT 2D BR-220 BLUETOOH 2.4GH ELGIN,T,1,1,1,Geral,Geral,Geral
41950,MT-LIXEIRA AÇO 20-430 60L. - MAQ INOX,T,1,1,1,Geral,Geral,Geral
42752,MT-LIXEIRA INOX C/TAMPA E RODIZIOS 100 L MAQUINOX,T,1,1,1,Geral,Geral,Geral
83210,"MT-LUMINARIA LED SLIM 1200MM 6500K 12V 5,36W REFRIMATE",F,1,1,1,Geral,Geral,Geral
42305,MT-MANCAL DIANTEIRO PVC AMB REF.9200 - CAF,T,1,1,1,Geral,Geral,Geral
42307,MT-MANCAL TRASEIRO  PVC AMB REF.9300 - CAF,T,1,1,1,Geral,Geral,Geral
59495,MT-MANGUEIRA P/ GAS 120CM REF.047078 - ALIANCA,F,1,1,1,Geral,Geral,Geral
48174,MT-MESA 1500X700 INOX C/ 01 CUBA 500X400X250 - IMECA,T,1,1,1,Geral,Geral,Geral
45421,MT-MESA BUFFET 05 CUBAS QUENTE 02 FRIA - PANAN,T,1,1,1,Geral,Geral,Geral
45419,MT-MESA BUFFET QUENTE 06 CUBAS - PANAN,T,1,1,1,Geral,Geral,Geral
50285,MT-MESA DE MADEIRA C/4 CADEIRAS - PANAN,T,1,1,1,Geral,Geral,Geral
48176,MT-MESA INOX 1800X700 C/ 02 CUBA 600X500X350 MECA,T,1,1,1,Geral,Geral,Geral
56774,MT-MINI CAMARA GMPG-1980 BR 220V. - GELOPAR,F,1,1,1,Geral,Geral,Geral
53808,MT-MOTOR GIRATORIO BOCAL QUADRADO FORNO GIR. - TITÃ,T,1,1,1,Geral,Geral,Geral
50199,MT-MOTOR MONOFASICO 1/3CV P/FORNO HOTTOR FHV-VENANCIO,T,1,1,1,Geral,Geral,Geral
59038,MT-PANELA WORK ALUM. 28CM LORETO - TRAMONTINA,F,1,1,1,Geral,Geral,Geral
56476,MT-PANO PARA MODELADORA BRAESI,T,1,1,1,Geral,Geral,Geral
66962,MT-PAU DE MACARRAO - JAYME,F,1,1,1,Geral,Geral,Geral
83212,MT-PERFIL ANTEPARO 50MM CR0004 REFRIMATE,F,1,1,1,Geral,Geral,Geral
83214,MT-PERFIL PORTA ETIQUETA BRANCO 1249MM REFRIMATE,F,1,1,1,Geral,Geral,Geral
81595,MT-PES NIVELADOR 2 - DELCI,F,1,1,1,Geral,Geral,Geral
60201,MT-PESO PADRÃO 10 KG. U CLASSE M1-FERRO FUNDIDO -TOLEDO,T,1,1,1,Geral,Geral,Geral
58604,MT-PESO PARA PANELA DE PRESSÃO - EIRILAR,F,1,1,1,Geral,Geral,Geral
66970,MT-PETISQUEIRA - JAYME,T,1,1,1,Geral,Geral,Geral
41586,MT-PILAO MEDIO - JAYME,F,1,1,1,Geral,Geral,Geral
39280,MT-PLACA PEAD PROPILENE 1000X500X8MM - SILVA LAMINADOS,T,1,1,1,Geral,Geral,Geral
39276,MT-PLACA PEAD PROPILENE 1500X500X8MM - SILVA LAMINADOS,T,1,1,1,Geral,Geral,Geral
39278,MT-PLACA PEAD PROPILENE 850X500X8MM - SILVA LAMINADOS,T,1,1,1,Geral,Geral,Geral
41507,MT-PORTA GARRAFA BAR BEER - ICEPARCK,F,1,1,1,Geral,Geral,Geral
57192,MT-PORTA GARRAFA BLACK - ICE PACK,T,1,1,1,Geral,Geral,Geral
41509,MT-PORTA GARRAFA COLOR -ICE PARCK,F,1,1,1,Geral,Geral,Geral
48607,MT-PORTA GARRAFA RETRO  - ICE PACK,T,1,1,1,Geral,Geral,Geral
41505,MT-PORTA GARRAFA RETRO - ICEPARCK,F,1,1,1,Geral,Geral,Geral
48604,MT-PORTA GUARDANAPO COLORIDO - ICEPACK,F,1,1,1,Geral,Geral,Geral
57188,MT-PORTA GUARDANAPO SNACK -ICE PACK,T,1,1,1,Geral,Geral,Geral
67220,MT-PORTA TULHA MED.3.0 - DELCI,F,1,1,1,Geral,Geral,Geral
51332,MT-PORTA VIDRO 1505X625 MD TEMP PR GPTU-40 - GELOPAR,F,1,1,1,Geral,Geral,Geral
83167,MT-PRATELEIRA P/CONG VCCO-570 BR REFRIMATE,F,1,1,1,Geral,Geral,Geral
48562,MT-PRATO P/ BALANÇA -TOLEDO,T,1,1,1,Geral,Geral,Geral
41408,MT-PROTECAO SEGURANÇA MPS350 - G.PANIZ,F,1,1,1,Geral,Geral,Geral
48479,MT-PURIF.REFRIG. PURIPRESS-40 110V. INOX - IBBL,T,1,1,1,Geral,Geral,Geral
67222,MT-PUXADOR BOTAO - DELCI,F,1,1,1,Geral,Geral,Geral
48052,MT-PUXADOR EMBUTIDO 180MM - BRANCO,T,1,1,1,Geral,Geral,Geral
47372,MT-PUXADOR EMBUTIDO 180MM PRETO - REFRIMATE,T,1,1,1,Geral,Geral,Geral
47924,MT-QUEIJEIRA GRANDE CAETE REF.102C -ARGY,F,1,1,1,Geral,Geral,Geral
46220,MT-RACK DE LAVAGEM COM PINOS CINZA CAMBRO-DAYHOME,T,1,1,1,Geral,Geral,Geral
15095,MT-REATOR 1X16 BL-45 BIV REF. 88 BLUE LIGHT,F,1,1,1,Geral,Geral,Geral
15232,MT-REATOR 2X16 BL-30/45 BIV REF. 87 BLUE LIGHT,F,1,1,1,Geral,Geral,Geral
69492,MT-REATOR 2X32 BL-60 BIV REF. 73 BLUE LIGHT,F,1,1,1,Geral,Geral,Geral
42217,MT-REATOR 2X40 BL-80 BIV REF. 74 BLUE LIGHT,F,1,1,1,Geral,Geral,Geral
43551,MT-RECARGA ACQUABIOS E05 BRANCA - ACQUABIOS,T,1,1,1,Geral,Geral,Geral
48552,MT-REFIL P/ RODO 80CM - ERONILDO,F,1,1,1,Geral,Geral,Geral
48548,MT-REFIL P/RODO 40CM - ERONILDO,F,1,1,1,Geral,Geral,Geral
48550,MT-REFIL P/RODO 60CM - ERONILDO,F,1,1,1,Geral,Geral,Geral
41286,MT-REGULADOR DE AR FOGAO MAXI - VENANCIO,F,1,1,1,Geral,Geral,Geral
56906,MT-RESISTENCIA CARACOL 3.5KW 220V - WTS,T,1,1,1,Geral,Geral,Geral
42562,MT-RESISTENCIA CHURRASQUEIRA 700W 220V. - ARKE,T,1,1,1,Geral,Geral,Geral
48542,MT-RODO 40CM -ERONILDO - ERONILDO,T,1,1,1,Geral,Geral,Geral
48544,MT-RODO 60CM -ERONILDO - ERONILDO,T,1,1,1,Geral,Geral,Geral
48546,MT-RODO 80CM -ERONILDO - ERONILDO,T,1,1,1,Geral,Geral,Geral
56975,MT-ROLETE CDL-300 - ARBEL,T,1,1,1,Geral,Geral,Geral
47833,MT-ROLO TIRA SILICONE 50 MTS -  STR,T,1,1,1,Geral,Geral,Geral
47428,MT-SANDUICHEIRA GRILL A GAS - PR-350G NEW QUEEN- PROGAS,T,1,1,1,Geral,Geral,Geral
47815,MT-SANDUICHEIRA GRILL ELET.PR-500 ENEW 220V- PROGAS,T,1,1,1,Geral,Geral,Geral
42566,MT-SELADORA DE SACOLA SELAFIX  - ARTGRAF,F,1,1,1,Geral,Geral,Geral
61861,"MT-SEM FIM FOF.1.3/8X45MM MOD:2,5 FARÃO 1/2 P/ MOTOR REF.686",F,1,1,1,Geral,Geral,Geral
83169,MT-SUPORTE ALUMINO REFRIMATE,F,1,1,1,Geral,Geral,Geral
67006,"MT-TABUA DE MADEIRA MARACATIARA 52X28X2,2CM-GUARINO",F,1,1,1,Geral,Geral,Geral
67004,"MT-TABUA DE MADEIRA MARACATIARA 55X30X3,5CM-GUARINO",F,1,1,1,Geral,Geral,Geral
41017,MT-TACHO MISTURADOR PRMQ-22 - PROGAS,T,1,1,1,Geral,Geral,Geral
48040,MT-TAMPA GN 500X400 C/ RECORTE REF.GTE00002- TECNOCUBA,T,1,1,1,Geral,Geral,Geral
54519,MT-TAPETE PARA LOUÇAS - DAIWA,F,1,1,1,Geral,Geral,Geral
57902,MT-TERMOMETRO MAX/MIN-38+50 MODELO CASINHA 240X68MM 5201.03,T,1,1,1,Geral,Geral,Geral
57898,MT-TIMER  DIGITAL 3 TEMPOS  T-TIM-002-INCOTERM,T,1,1,1,Geral,Geral,Geral
57892,MT-TIMER CRON. DIGITAL CONTAG. PROGR.  REGREC. 7651-INCOTERM,T,1,1,1,Geral,Geral,Geral
46180,MT-TORNEIRA REFRESQUEIRA VENANCIO-VENANCIO,T,1,1,1,Geral,Geral,Geral
42117,MT-TRADIÇÃO FRIGIDEIRAS RASAS REF. 0908 - FUMIL,F,1,1,1,Geral,Geral,Geral
47831,MT-TRIPA COLAGENO TUBO CAL.22 15M CX.36 REF.4620-GLOBAL,T,1,1,1,Geral,Geral,Geral
51336,MT-TUBO FSP-6800/FS-680 MONTADA - PROGAS,F,1,1,1,Geral,Geral,Geral
61212,MT-UNID. FLEX 400 - GAS 404A - PANATEC,T,1,1,1,Geral,Geral,Geral
61662,MT-UNIDADE CONDENSADORA 1.1/4 HP PANAN,T,1,1,1,Geral,Geral,Geral
60238,MT-USADO-BALANÇA ELETR. 300KG BK-3001 - BALMAK,T,1,1,1,Geral,Geral,Geral
47216,MT-USADO-CONGELADOR GTPC-575 220V GELOPAR,T,1,1,1,Geral,Geral,Geral
61664,MT-USADO-FABRICADOR GELO EGC-150A - EVEREST,T,1,1,1,Geral,Geral,Geral
59722,MT-USADO-ILHA P/ CONG. PIC-300 - POLAR,F,1,1,1,Geral,Geral,Geral
59193,MT-USADO-MESA C/GRANITO QUENTE MED:220 - PANAN,T,1,1,1,Geral,Geral,Geral
58300,MT-USADO-RALADOR QUEIJO RQ-15 (220V) G.PANIZ,T,1,1,1,Geral,Geral,Geral
46348,MT-USADO-RECHAUD COM TRAVESSA OVAL 3PÇS GAVEA,T,1,1,1,Geral,Geral,Geral
60748,MT-USADO-REFRIGERADOR 1000KG. - PANAN,T,1,1,1,Geral,Geral,Geral
48118,MT-VENTILADOR DE TETO FLOW BR CONTROLE 127V VENTSOL,F,1,1,1,Geral,Geral,Geral
48120,MT-VENTILADOR FENIX BR 3P CONTROLE 127V VENTSOL,T,1,1,1,Geral,Geral,Geral
80007,MT-VIDRO - GELOPAR,T,1,1,1,Geral,Geral,Geral
46514,MT-VIDRO CURVO 4MM 1395X775MM FRONTAL VP ANTIGA-REFRIMATE,T,1,1,1,Geral,Geral,Geral
46518,MT-VIDRO CURVO 5MM 695X745MM FRONTAL VP ANTIGA-REFRIMATE,T,1,1,1,Geral,Geral,Geral
57003,MT-VIDRO FRANGO20 C/FURO(2800904500790) TEMP 450X790X5MM,F,1,1,1,Geral,Geral,Geral
44116,MT-VIDRO ILHA GESV-290- GELOPAR,F,1,1,1,Geral,Geral,Geral
60944,MT-VIDRO INFERIOR  GHDE-510 GELOPAR,T,1,1,1,Geral,Geral,Geral
48578,MT-VIDRO P/ FORNO TURBO PRP-5000 - PROGAS,T,1,1,1,Geral,Geral,Geral
56958,MT-VIDRO P/ ILHA GESV-290 INFERIOR E SUPERIOR - GELOPAR,T,1,1,1,Geral,Geral,Geral
46516,"MT-VIDRO PLANO TEMP. 3,15MM 710X410XX LAT. VP ANTIGA-REFRIMA",T,1,1,1,Geral,Geral,Geral
41352,MT-VISA COOLER DHV4PORTAS RESFRIAMENTO - CLIMA,T,1,1,1,Geral,Geral,Geral
67016,MT-WOK ALUM 28CM S/TP LORETO GRA 20395028 - TRMONTINA,F,1,1,1,Geral,Geral,Geral
42570,MT-XICARA DE CHA QUARTIE BRANCA - OXFORD,T,1,1,1,Geral,Geral,Geral
13678,PAINEL FRONTAL INV 26 V03 TEDESCO,T,1,1,1,Geral,Geral,Geral
2800,PANELA DE PEDRA N3 GO,T,1,1,1,Geral,Geral,Geral
5299,PANELA MINI 04PC HERCULES M4 MUNDIAL,T,1,1,1,Geral,Geral,Geral
49299,PANIPULO PASTICO 60MM 5/16 - PROGAS,T,1,1,1,Geral,Geral,Geral
16959,PANO DE LIMPEZA PANAN INDUSTRIA,T,1,1,1,Geral,Geral,Geral
16527,PAPEL TOALHA C/1000,F,1,1,1,Geral,Geral,Geral
41164,PE P/ GONDOLA,T,1,1,1,Geral,Geral,Geral
52131,PERFIL TAMPA PARA-CHOQUE AZUL-GELOPAR,T,1,1,1,Geral,Geral,Geral
1102,PICADOR DE CARNE BC.22 MI-22 1CV BECKER,T,1,1,1,Geral,Geral,Geral
2936,PIPOQUEIRA BRIPOCA N01 ALUMINIO BRILHANTE,T,1,1,1,Geral,Geral,Geral
2938,PIPOQUEIRA BRIPOCA N26 ALUMINIO BRILHANTE,T,1,1,1,Geral,Geral,Geral
47320,PONTA DE GONDULA 140X40X30 - SA GONDOLAS,T,1,1,1,Geral,Geral,Geral
12365,PORCA SEXTAVADA W 1/2 ZB 000515 SIEMSEN,T,1,1,1,Geral,Geral,Geral
49228,PORTA BANCAO SECO MCNP150T - GELOPAR,T,1,1,1,Geral,Geral,Geral
18389,PORTA CONDIMENTOS POLIGONO VC12920 4432 MIMO,T,1,1,1,Geral,Geral,Geral
49224,PORTA DIREITA BALCAO CONF GBSP 205T GELOPAR,T,1,1,1,Geral,Geral,Geral
49226,PORTA DIREITA BALCAO CONF GBSP 205T GELOPAR,T,1,1,1,Geral,Geral,Geral
4293,PORTA ESPETO SERVE BEM CHURRASCO 470 ANODILAR,T,1,1,1,Geral,Geral,Geral
58023,PORTA GIRATORIA 1000X2000MM DIR.4BAT.CONGELADOS  MOD.500-TC,T,1,1,1,Geral,Geral,Geral
7550,PORTA LITRAO AC046X1348 CORES ICE PACK,T,1,1,1,Geral,Geral,Geral
7552,PORTA LITRAO AC046X1370 CORES ICE PACK,T,1,1,1,Geral,Geral,Geral
11460,PORTA P/CHURRASQ. AGRA-05 ARKE,T,1,1,1,Geral,Geral,Geral
7289,PORTA TALHERES BIO 40840 BR.COZA,T,1,1,1,Geral,Geral,Geral
7291,PORTA TALHERES BIO 40840 PR.COZA,T,1,1,1,Geral,Geral,Geral
7293,PORTA TALHERES BIO 40840 VD.COZA,T,1,1,1,Geral,Geral,Geral
9358,"POTE 1,0L C/TAMPA COLORIDA 2702-03 DISMARINA",T,1,1,1,Geral,Geral,Geral
9362,"POTE C/TAMPA COLORIDA 2,0L 5704-03 DISMARINA",T,1,1,1,Geral,Geral,Geral
